	D20D02433	D20D02436T	D20D02444	D20D02445T	G20D02417	G20D02460	K20D02437	M20D02448	M20D02474	N20D02449	N20D02451	N20D02452	P20D02439	P20D02450	P20D02453	P20D02454	P20D02455	P20D02456	P20D02459	P20D02464	P20D02465	P20D02469	P20D02471	S20D02363	S20D02435	S20D02473	T20D02402	U20D02442	U20D02443	X20D02423	X20D02457
BRCA1_E15_STA100990	3488.0	2294.0	2963.0	4801.0	2224.0	7158.0	475.0	1850.0	4508.0	554.0	2435.0	4183.0	2792.0	4447.0	4679.0	1054.0	5587.0	2493.0	3463.0	4266.0	6837.0	3883.0	2651.0	1302.0	2563.0	682.0	2124.0	101.0	1941.0	9784.0	5350.0
BRCA1_E15_STA100991	21890.0	13750.0	15418.0	23370.0	11955.0	32328.0	3157.0	8190.0	21862.0	2552.0	11026.0	22274.0	13482.0	19623.0	22660.0	4185.0	21552.0	12534.0	17549.0	19623.0	29466.0	19449.0	10133.0	5449.0	14592.0	2386.0	9814.0	418.0	11281.0	62355.0	25156.0
BRCA1_E15_STA100992	8471.0	5055.0	6548.0	10751.0	5310.0	13139.0	1158.0	3785.0	9001.0	1226.0	4793.0	8997.0	6321.0	8655.0	10087.0	2427.0	10939.0	4933.0	7023.0	8303.0	14208.0	8831.0	4678.0	2430.0	5713.0	770.0	4293.0	272.0	4920.0	26848.0	10302.0
BRCA1_E14_STA100993	9296.0	5739.0	7135.0	11677.0	5681.0	16313.0	1306.0	4266.0	9954.0	709.0	5467.0	9369.0	6338.0	10304.0	10782.0	2225.0	13205.0	6057.0	7027.0	9740.0	14781.0	9436.0	6099.0	2827.0	6910.0	1214.0	4364.0	308.0	5215.0	24418.0	11356.0
BRCA1_E14_STA100994	9846.0	6290.0	6704.0	11810.0	5103.0	15358.0	1065.0	3947.0	9382.0	641.0	4813.0	10085.0	6508.0	10691.0	10377.0	2688.0	12182.0	6525.0	6765.0	8501.0	14846.0	8807.0	5889.0	2534.0	8706.0	886.0	4372.0	186.0	5500.0	25342.0	11821.0
BRCA1_E14_STA100995	8251.0	5764.0	5584.0	11455.0	4977.0	15728.0	1180.0	3955.0	9356.0	749.0	6158.0	11557.0	6735.0	12004.0	11875.0	2911.0	11089.0	5711.0	6916.0	9210.0	14261.0	10464.0	5180.0	2520.0	5294.0	1044.0	4445.0	219.0	5762.0	23638.0	12981.0
BRCA1_E13_STA100996	10108.0	6491.0	8522.0	14828.0	6093.0	18659.0	1527.0	4912.0	10743.0	1360.0	6598.0	9968.0	7961.0	10724.0	12097.0	2189.0	13629.0	5630.0	8610.0	9004.0	18112.0	10096.0	6150.0	3111.0	7717.0	1172.0	5094.0	318.0	5560.0	28800.0	14242.0
BRCA1_E13_STA100997	3001.0	1535.0	2631.0	3569.0	2557.0	5682.0	411.0	1712.0	3442.0	507.0	2040.0	2869.0	2637.0	3489.0	4694.0	814.0	4582.0	1916.0	2475.0	3742.0	5747.0	3198.0	1987.0	1154.0	2385.0	474.0	1688.0	82.0	1997.0	10406.0	3398.0
BRCA1_E12_STA100998	6394.0	3394.0	5002.0	8195.0	3622.0	9797.0	867.0	2805.0	6946.0	838.0	3671.0	5961.0	4415.0	6272.0	7102.0	1534.0	7089.0	4279.0	5624.0	6462.0	10168.0	6600.0	3304.0	1959.0	4114.0	682.0	3552.0	110.0	3038.0	15597.0	8456.0
BRCA1_E12_STA100999	4952.0	3494.0	4056.0	7149.0	3432.0	9401.0	906.0	2376.0	7250.0	594.0	3366.0	6224.0	3896.0	6593.0	7368.0	1474.0	7088.0	3475.0	5485.0	5874.0	8701.0	6409.0	3671.0	1932.0	3693.0	732.0	3187.0	164.0	3120.0	14972.0	7603.0
BRCA1_E12_STA101000	13883.0	9447.0	12356.0	18178.0	9533.0	24139.0	1920.0	7567.0	18939.0	2013.0	9111.0	16166.0	9798.0	15603.0	16869.0	4227.0	19959.0	9335.0	14370.0	13954.0	21588.0	14438.0	9233.0	4943.0	10712.0	1956.0	7706.0	388.0	7733.0	42270.0	20776.0
BRCA1_E11_STA101001	17787.0	10670.0	14003.0	22013.0	11490.0	27879.0	2207.0	7047.0	19297.0	1313.0	9758.0	17641.0	13003.0	19588.0	21001.0	5185.0	23013.0	11981.0	14814.0	18070.0	25378.0	21412.0	11133.0	4478.0	14014.0	1900.0	8693.0	557.0	11259.0	41646.0	24448.0
BRCA1_E11_STA101002	9255.0	4691.0	6448.0	10158.0	5756.0	14228.0	1187.0	4043.0	10758.0	1585.0	4834.0	9635.0	7424.0	9934.0	11177.0	2516.0	11168.0	5953.0	8031.0	10531.0	14618.0	9336.0	6048.0	2341.0	5827.0	1319.0	4411.0	261.0	5548.0	28742.0	10762.0
BRCA1_E10_STA101003	5139.0	4167.0	4366.0	8732.0	4516.0	12514.0	686.0	2547.0	6708.0	416.0	3712.0	5703.0	4258.0	6415.0	7120.0	1666.0	8451.0	4469.0	5975.0	5931.0	9446.0	6725.0	4536.0	2535.0	3984.0	851.0	3787.0	134.0	2933.0	11816.0	8249.0
BRCA1_E10_STA101004	1075.0	1097.0	1161.0	2297.0	1659.0	3886.0	264.0	729.0	2236.0	140.0	1088.0	1776.0	1481.0	2904.0	3009.0	656.0	3236.0	1537.0	2119.0	2095.0	2310.0	2141.0	1667.0	656.0	906.0	440.0	1314.0	76.0	1450.0	2817.0	2804.0
BRCA1_E10_STA101005	8070.0	7249.0	6769.0	14339.0	8530.0	19276.0	1386.0	4601.0	14110.0	573.0	5556.0	11005.0	7921.0	12535.0	13890.0	3254.0	15222.0	5661.0	10689.0	11070.0	14637.0	12230.0	7914.0	4120.0	5921.0	1542.0	6123.0	332.0	6294.0	19435.0	17679.0
BRCA1_E10_STA101006	13069.0	9344.0	10653.0	17995.0	9619.0	23432.0	1918.0	6100.0	16916.0	1293.0	7048.0	12729.0	9688.0	14003.0	15316.0	3296.0	18260.0	7665.0	13580.0	12379.0	21287.0	15730.0	9152.0	4855.0	10099.0	1853.0	8149.0	150.0	7722.0	31223.0	19364.0
BRCA1_E10_STA101007	12358.0	11173.0	11700.0	20032.0	10283.0	23812.0	1647.0	5441.0	17800.0	899.0	8878.0	15618.0	10318.0	17358.0	17277.0	3811.0	20992.0	8605.0	15242.0	13573.0	20147.0	15963.0	9793.0	5670.0	9515.0	1885.0	8642.0	300.0	8437.0	28479.0	24329.0
BRCA1_E10_STA101008	8683.0	6540.0	6248.0	11131.0	8811.0	18898.0	1497.0	3795.0	13632.0	968.0	4728.0	9529.0	7930.0	12106.0	13276.0	3118.0	14855.0	5558.0	10155.0	9955.0	14554.0	10579.0	7379.0	3476.0	7094.0	1431.0	5821.0	358.0	6118.0	26331.0	13911.0
BRCA1_E10_STA101009	19215.0	14025.0	15097.0	27110.0	16474.0	34729.0	2452.0	9148.0	27115.0	1749.0	12151.0	19942.0	17179.0	23017.0	27688.0	6829.0	29812.0	11515.0	21994.0	20870.0	31644.0	22908.0	13431.0	7279.0	13370.0	3017.0	12250.0	623.0	12972.0	52116.0	32151.0
BRCA1_E10_STA101010	9895.0	6972.0	8329.0	14676.0	7082.0	18345.0	1338.0	3746.0	13432.0	936.0	5591.0	10542.0	7968.0	11378.0	13772.0	3010.0	14503.0	5550.0	10390.0	9894.0	16655.0	10978.0	6503.0	4237.0	8179.0	1467.0	5467.0	310.0	6720.0	28150.0	9378.0
BRCA1_E10_STA101011	14089.0	8485.0	11378.0	20599.0	11444.0	31726.0	2345.0	6049.0	22546.0	1068.0	8447.0	15431.0	13353.0	23206.0	22316.0	5292.0	26593.0	8624.0	16392.0	18702.0	25573.0	18428.0	13831.0	5858.0	8431.0	2693.0	10424.0	644.0	10987.0	42738.0	24689.0
BRCA1_E10_STA101012	4179.0	11189.0	7139.0	21331.0	5548.0	29547.0	1911.0	926.0	20787.0	592.0	10360.0	16238.0	1581.0	17423.0	9929.0	2852.0	12370.0	9233.0	9540.0	15706.0	24128.0	3793.0	2149.0	5866.0	10992.0	1163.0	5188.0	367.0	5278.0	17459.0	23003.0
BRCA1_E10_STA101013	6484.0	4962.0	5368.0	8872.0	6344.0	15803.0	1139.0	3035.0	10617.0	701.0	4164.0	7982.0	6963.0	10220.0	11904.0	2718.0	12301.0	4627.0	7742.0	7949.0	12853.0	9213.0	6016.0	2536.0	5186.0	1225.0	4603.0	243.0	5441.0	21854.0	10893.0
BRCA1_E10_STA101014	9310.0	6943.0	9591.0	15274.0	8324.0	21129.0	1448.0	4737.0	14256.0	833.0	6354.0	12181.0	8827.0	13114.0	14684.0	3546.0	17017.0	6804.0	12104.0	11770.0	16439.0	13646.0	8646.0	4581.0	7326.0	2199.0	7794.0	211.0	6558.0	29613.0	18594.0
BRCA1_E10_STA101015	5255.0	3933.0	4298.0	8258.0	4226.0	10140.0	1064.0	2882.0	6970.0	515.0	3458.0	5958.0	3738.0	5929.0	6985.0	1414.0	7645.0	3850.0	5940.0	5620.0	9460.0	6028.0	3510.0	2134.0	3876.0	805.0	3336.0	271.0	3148.0	12767.0	8550.0
BRCA1_E10_STA101016	17315.0	12017.0	14514.0	22433.0	11296.0	27022.0	2232.0	7201.0	22280.0	1599.0	7718.0	16801.0	12904.0	17883.0	20907.0	4366.0	23198.0	8927.0	17608.0	15868.0	25049.0	17445.0	11065.0	7026.0	14071.0	2251.0	9566.0	404.0	10260.0	48769.0	23827.0
BRCA1_E10_STA101017	13588.0	10598.0	12709.0	21025.0	10757.0	27887.0	2471.0	7592.0	20281.0	1335.0	9672.0	15739.0	13092.0	19865.0	19699.0	4759.0	23819.0	8213.0	15289.0	15503.0	22744.0	20155.0	11563.0	6353.0	9662.0	2475.0	9938.0	616.0	9994.0	33945.0	26277.0
BRCA1_E10_STA101018	10049.0	7181.0	8606.0	14239.0	8762.0	21196.0	1708.0	4180.0	16014.0	1185.0	7078.0	10995.0	10345.0	16628.0	17055.0	3562.0	18534.0	7120.0	14301.0	13865.0	18207.0	13389.0	8337.0	4010.0	8087.0	1903.0	6923.0	354.0	7620.0	30005.0	16144.0
BRCA1_E10_STA101019	16497.0	10810.0	12348.0	20631.0	13043.0	34054.0	2613.0	6650.0	25466.0	1783.0	9276.0	19241.0	15570.0	20572.0	25805.0	6033.0	25417.0	11148.0	19427.0	17808.0	26043.0	19660.0	11740.0	5684.0	13472.0	2818.0	9799.0	321.0	11710.0	49413.0	23861.0
BRCA1_E10_STA101020	5503.0	5083.0	4773.0	11228.0	4482.0	13084.0	1202.0	2779.0	9027.0	449.0	4923.0	8138.0	5555.0	8192.0	9651.0	2257.0	10778.0	4460.0	7424.0	6454.0	9698.0	9336.0	6119.0	3063.0	4661.0	1364.0	4429.0	172.0	4265.0	12524.0	12487.0
BRCA1_E10_STA101021	2596.0	2320.0	2436.0	5196.0	2148.0	6434.0	657.0	1530.0	4744.0	236.0	2373.0	4192.0	2934.0	4256.0	5132.0	1121.0	5692.0	1980.0	3869.0	2935.0	4371.0	4746.0	3250.0	1660.0	1986.0	726.0	2229.0	58.0	1930.0	6351.0	5574.0
BRCA1_E10_STA101022	9445.0	6054.0	7175.0	11514.0	5382.0	15220.0	1456.0	3578.0	11984.0	842.0	4954.0	9232.0	6881.0	9844.0	10769.0	2610.0	12473.0	5342.0	9626.0	8432.0	14976.0	9772.0	5360.0	3895.0	8244.0	1244.0	5423.0	199.0	5249.0	25950.0	12766.0
BRCA1_E10_STA101023	6026.0	4733.0	5966.0	9541.0	4765.0	12794.0	804.0	2526.0	9077.0	773.0	3982.0	6713.0	5416.0	8912.0	8345.0	2063.0	10745.0	4222.0	7834.0	7121.0	11702.0	7118.0	5428.0	3091.0	5298.0	1331.0	4351.0	262.0	3964.0	17811.0	10407.0
BRCA1_E10_STA101024	4510.0	3966.0	4448.0	7630.0	3593.0	8252.0	1024.0	2228.0	7740.0	334.0	3597.0	5731.0	4692.0	6565.0	7216.0	1713.0	7659.0	2885.0	6320.0	5844.0	8087.0	6715.0	4131.0	2058.0	4204.0	956.0	3350.0	97.0	3376.0	10769.0	9288.0
BRCA1_E10_STA101025	5485.0	3645.0	5244.0	6996.0	4383.0	13406.0	868.0	2278.0	8124.0	538.0	3644.0	6214.0	5623.0	8929.0	8705.0	1932.0	9835.0	4131.0	6832.0	7661.0	10015.0	6888.0	4406.0	2213.0	4467.0	1155.0	3939.0	118.0	3531.0	16647.0	7927.0
BRCA1_E10_STA101748	15252.0	9352.0	12284.0	17892.0	11261.0	29294.0	2574.0	6199.0	22066.0	1489.0	8554.0	15608.0	13815.0	19762.0	22328.0	4789.0	23556.0	9463.0	17640.0	16372.0	24126.0	16661.0	10147.0	5651.0	11669.0	2357.0	9739.0	372.0	10147.0	46084.0	20392.0
BRCA1_E10_STA101027	7512.0	5115.0	6146.0	10248.0	4679.0	13302.0	1028.0	3154.0	9647.0	712.0	4178.0	7098.0	5614.0	8902.0	9476.0	2082.0	10508.0	4860.0	7832.0	7599.0	12338.0	8063.0	4777.0	3367.0	5493.0	904.0	4774.0	194.0	3938.0	19783.0	10955.0
BRCA1_E10_STA101028	13943.0	9349.0	11440.0	20101.0	9060.0	23798.0	2035.0	6229.0	16677.0	1712.0	7721.0	12428.0	11454.0	16402.0	16105.0	3452.0	19930.0	9577.0	15382.0	13808.0	22632.0	16318.0	9618.0	5954.0	10091.0	2061.0	8805.0	300.0	8662.0	41039.0	21479.0
BRCA1_E10_STA101029	5869.0	4018.0	5053.0	9591.0	4514.0	12016.0	927.0	2783.0	8930.0	555.0	4117.0	7020.0	5060.0	7812.0	9164.0	1900.0	9678.0	4073.0	7202.0	6858.0	10474.0	7805.0	4631.0	2596.0	4571.0	787.0	4062.0	308.0	3648.0	16618.0	5592.0
BRCA1_E10_STA101030	7975.0	6767.0	7763.0	13270.0	7681.0	19754.0	1647.0	4034.0	13433.0	790.0	6491.0	10450.0	8998.0	13050.0	12799.0	3296.0	15195.0	6959.0	10680.0	11300.0	14949.0	11398.0	7571.0	4157.0	6398.0	1730.0	7148.0	220.0	6400.0	21240.0	17103.0
BRCA1_E10_STA101031	11637.0	7824.0	9513.0	17206.0	8900.0	23223.0	1670.0	5250.0	15793.0	1025.0	6956.0	12485.0	10320.0	15048.0	15314.0	3860.0	18106.0	7765.0	13540.0	13005.0	20451.0	13403.0	7994.0	5021.0	8850.0	1788.0	7059.0	316.0	7635.0	31741.0	12695.0
BRCA1_E10_STA101032	8433.0	5408.0	7208.0	11856.0	6547.0	16849.0	1265.0	3969.0	12398.0	1082.0	5387.0	9182.0	7441.0	11078.0	12566.0	2880.0	13412.0	5824.0	9649.0	9921.0	15877.0	9974.0	5657.0	3325.0	6189.0	1242.0	4949.0	198.0	5854.0	26031.0	10176.0
BRCA1_E10_STA101033	7722.0	5205.0	5896.0	10811.0	6048.0	15461.0	1071.0	3483.0	12012.0	760.0	4867.0	8514.0	7094.0	10758.0	12086.0	2643.0	12390.0	5056.0	9438.0	9596.0	13953.0	10022.0	6086.0	3048.0	5536.0	1228.0	5402.0	239.0	5285.0	23995.0	12594.0
BRCA1_E10_STA101034	8141.0	6334.0	6489.0	13064.0	6732.0	17947.0	1160.0	3985.0	13264.0	652.0	5614.0	9748.0	7954.0	12807.0	13043.0	2957.0	14001.0	6023.0	10342.0	10780.0	15675.0	11568.0	7035.0	3570.0	6119.0	1378.0	6090.0	299.0	5815.0	23453.0	15407.0
BRCA1_E10_STA101035	9851.0	8871.0	9495.0	18368.0	9011.0	22685.0	2076.0	5555.0	14437.0	1252.0	9192.0	14017.0	10051.0	16326.0	15908.0	3481.0	19212.0	8496.0	13598.0	12406.0	19351.0	13766.0	8732.0	4447.0	7179.0	1888.0	7929.0	276.0	7013.0	25393.0	21283.0
BRCA1_E10_STA101036	22803.0	16951.0	17974.0	31227.0	15175.0	44407.0	3615.0	10091.0	30706.0	1689.0	13543.0	24769.0	17716.0	27973.0	31033.0	7385.0	32828.0	17181.0	25092.0	24351.0	38992.0	26912.0	16094.0	9211.0	19209.0	2806.0	14885.0	706.0	15739.0	58905.0	36864.0
BRCA1_E10_STA101037	16822.0	12976.0	14521.0	22087.0	11873.0	31747.0	2523.0	8240.0	21513.0	1268.0	9135.0	17903.0	13456.0	19240.0	21387.0	4746.0	24628.0	12933.0	17807.0	19016.0	29066.0	18902.0	11075.0	5977.0	14048.0	2646.0	10175.0	546.0	9935.0	40460.0	25140.0
BRCA1_E10_STA101038	10163.0	7612.0	8970.0	13899.0	7195.0	18493.0	1547.0	5142.0	12338.0	735.0	5382.0	10945.0	8052.0	12141.0	12676.0	2663.0	14959.0	7780.0	10043.0	11683.0	17824.0	11978.0	6647.0	3364.0	8325.0	1955.0	5863.0	308.0	5902.0	23190.0	14941.0
BRCA1_E10_STA101039	9697.0	6675.0	8544.0	13391.0	6655.0	17674.0	1334.0	5091.0	12011.0	876.0	5437.0	9913.0	7205.0	12410.0	11232.0	2380.0	13896.0	6315.0	10478.0	10455.0	14910.0	11591.0	6650.0	3754.0	7230.0	1518.0	5702.0	259.0	6155.0	21858.0	15472.0
BRCA1_E10_STA101040	4650.0	3181.0	3368.0	5845.0	3260.0	8590.0	714.0	2675.0	5646.0	686.0	2590.0	4154.0	4045.0	5499.0	5163.0	1174.0	6490.0	2844.0	4539.0	4554.0	7846.0	4966.0	3144.0	1900.0	3599.0	722.0	2874.0	90.0	2460.0	13247.0	6012.0
BRCA1_E9_STA101041	3739.0	2553.0	3012.0	4588.0	2888.0	9278.0	590.0	1845.0	5385.0	401.0	3371.0	5770.0	4651.0	7923.0	7556.0	1771.0	7249.0	2680.0	3670.0	4817.0	8288.0	5456.0	3973.0	1283.0	3029.0	662.0	2188.0	216.0	3256.0	11794.0	6293.0
BRCA1_E8_STA101042	4727.0	3116.0	3997.0	7942.0	3745.0	13702.0	952.0	1679.0	8790.0	399.0	5519.0	7014.0	6124.0	12105.0	10428.0	2152.0	11939.0	3655.0	5038.0	7943.0	12148.0	7489.0	6756.0	1934.0	3930.0	1382.0	3988.0	153.0	4612.0	14399.0	10442.0
BRCA1_E7_STA101043	5282.0	2615.0	3596.0	5943.0	2568.0	7427.0	537.0	2003.0	4295.0	938.0	2606.0	5115.0	3311.0	5726.0	5736.0	1299.0	5498.0	3175.0	3254.0	4490.0	8719.0	4272.0	2786.0	923.0	4068.0	535.0	1816.0	128.0	2779.0	17096.0	5924.0
BRCA1_E7_STA101044	10447.0	6020.0	6931.0	11365.0	4811.0	15520.0	1116.0	4606.0	9194.0	1208.0	5919.0	9977.0	6090.0	10121.0	11164.0	2715.0	10545.0	6518.0	6560.0	9212.0	15839.0	9186.0	5908.0	2225.0	7688.0	812.0	4054.0	266.0	5026.0	27742.0	11358.0
BRCA1_E6_STA102042	8588.0	9564.0	11452.0	21396.0	7169.0	34206.0	2439.0	557.0	23621.0	2008.0	11436.0	23337.0	934.0	26676.0	27528.0	4497.0	18621.0	10117.0	11588.0	21438.0	34355.0	1088.0	755.0	4040.0	14251.0	1582.0	5622.0	693.0	11597.0	104284.0	27312.0
BRCA1_E6_STA101046	3637.0	2053.0	2776.0	4285.0	1680.0	6350.0	520.0	1461.0	4155.0	489.0	2142.0	3857.0	2296.0	4600.0	4859.0	857.0	4804.0	2563.0	2437.0	3446.0	7534.0	3400.0	2463.0	857.0	2644.0	420.0	1156.0	155.0	1766.0	11852.0	4387.0
BRCA1_E6_STA101047	4565.0	2495.0	3798.0	5203.0	2347.0	6814.0	592.0	2127.0	4653.0	1016.0	2507.0	4025.0	3185.0	4699.0	4768.0	693.0	5235.0	2206.0	3238.0	4608.0	8368.0	3836.0	1944.0	1374.0	3644.0	621.0	1949.0	130.0	2542.0	15772.0	4852.0
BRCA1_E5_STA101048	3282.0	2514.0	3450.0	5298.0	2450.0	5998.0	490.0	1489.0	3993.0	165.0	2492.0	3704.0	2817.0	4288.0	4235.0	1069.0	5628.0	2327.0	3949.0	3545.0	6015.0	4216.0	2742.0	1219.0	2381.0	593.0	2250.0	62.0	2142.0	7395.0	5553.0
BRCA1_E4_STA101753	6843.0	4503.0	6000.0	9133.0	4254.0	11857.0	969.0	3542.0	7513.0	734.0	4010.0	5212.0	5262.0	8716.0	7396.0	1721.0	9689.0	3602.0	5453.0	5666.0	12024.0	6159.0	4319.0	2726.0	5700.0	1057.0	3326.0	279.0	3862.0	22490.0	8505.0
BRCA1_E3_STA101050	7200.0	5992.0	6283.0	11736.0	5762.0	14211.0	1215.0	4133.0	8916.0	1455.0	6388.0	9898.0	6548.0	10067.0	10873.0	2843.0	9669.0	4336.0	7244.0	7293.0	13957.0	9104.0	5801.0	2614.0	5509.0	1432.0	4238.0	390.0	5437.0	21711.0	12988.0
BRCA1_E2_STA101051	2091.0	2720.0	3234.0	5725.0	3023.0	8691.0	636.0	2504.0	5180.0	596.0	2970.0	4689.0	3328.0	5368.0	5690.0	1353.0	7137.0	3098.0	4026.0	4766.0	9544.0	5324.0	2959.0	1623.0	3156.0	648.0	2543.0	216.0	2776.0	13388.0	6091.0
RAD51C_E1_STA102056	9672.0	6956.0	8062.0	11514.0	5033.0	15795.0	884.0	5119.0	9621.0	794.0	5204.0	10684.0	7928.0	11928.0	11962.0	3221.0	13154.0	6618.0	6508.0	9091.0	18710.0	8906.0	6088.0	2772.0	8711.0	1108.0	3211.0	370.0	6054.0	44893.0	13624.0
RAD51C_E1_STA101053	1926.0	1296.0	1663.0	2320.0	1109.0	3312.0	240.0	1090.0	1958.0	329.0	1574.0	2259.0	1574.0	2454.0	2488.0	635.0	2484.0	1217.0	1521.0	2101.0	3868.0	1793.0	1299.0	536.0	1424.0	266.0	721.0	73.0	1306.0	8649.0	2684.0
RAD51C_E2_STA101054	5700.0	3113.0	4944.0	6816.0	3346.0	8671.0	582.0	2375.0	5823.0	828.0	2844.0	4802.0	3592.0	6122.0	6265.0	1254.0	6861.0	3110.0	4989.0	5093.0	9867.0	4962.0	3054.0	1915.0	4381.0	920.0	2338.0	118.0	3188.0	19244.0	6650.0
RAD51C_E2_STA101055	16446.0	10198.0	12412.0	20446.0	9669.0	23312.0	2100.0	7783.0	16263.0	2136.0	8624.0	14453.0	10932.0	15391.0	17109.0	4427.0	19476.0	11112.0	15117.0	13230.0	28151.0	14626.0	8728.0	4300.0	12222.0	2333.0	6243.0	260.0	9741.0	52343.0	20333.0
RAD51C_E2_STA101056	5961.0	3813.0	4711.0	8437.0	4550.0	10780.0	896.0	3126.0	7683.0	680.0	4517.0	6138.0	5168.0	8725.0	9167.0	1871.0	9328.0	4586.0	6066.0	6424.0	11806.0	6505.0	4628.0	1965.0	3946.0	1049.0	3537.0	223.0	4158.0	16715.0	8689.0
RAD51C_E2_STA101057	4656.0	2768.0	3437.0	6493.0	3618.0	8504.0	749.0	2390.0	6039.0	560.0	3740.0	4768.0	4331.0	6945.0	7655.0	1501.0	7532.0	3499.0	4577.0	5391.0	9234.0	5113.0	3916.0	1586.0	2904.0	747.0	3076.0	222.0	3360.0	14104.0	7117.0
RAD51C_E3_STA101058	3045.0	2084.0	2575.0	4473.0	2374.0	6385.0	388.0	1830.0	3832.0	560.0	2246.0	3908.0	2543.0	4546.0	4128.0	964.0	4335.0	2114.0	3364.0	3554.0	5668.0	3782.0	2034.0	1052.0	2380.0	450.0	1504.0	110.0	1960.0	8656.0	4940.0
RAD51C_E3_STA101059	8621.0	4925.0	5757.0	9089.0	5887.0	18433.0	1340.0	3208.0	10558.0	676.0	4900.0	9885.0	7601.0	11080.0	12352.0	3121.0	12121.0	5774.0	8588.0	9332.0	14576.0	8657.0	5531.0	2418.0	6054.0	1306.0	4158.0	230.0	6071.0	26766.0	10880.0
RAD51C_E3_STA101060	6859.0	4221.0	6052.0	9051.0	4454.0	11867.0	862.0	3413.0	7060.0	1124.0	4355.0	7552.0	5764.0	8270.0	8459.0	2122.0	8983.0	4965.0	6873.0	7217.0	13666.0	6951.0	4307.0	2451.0	5406.0	911.0	3321.0	138.0	3913.0	22218.0	9262.0
RAD51C_E4_STA101061	1563.0	845.0	1337.0	2240.0	1061.0	2621.0	190.0	882.0	1434.0	172.0	1010.0	1535.0	826.0	1589.0	1713.0	378.0	2034.0	1376.0	1202.0	1641.0	3122.0	1434.0	1030.0	372.0	1063.0	186.0	650.0	36.0	825.0	3573.0	2066.0
RAD51C_E4_STA101786	9033.0	4861.0	7042.0	10561.0	5411.0	14138.0	1231.0	4187.0	7970.0	1054.0	5194.0	6634.0	5841.0	9335.0	9487.0	1604.0	10362.0	5725.0	7065.0	6699.0	15150.0	7647.0	5644.0	2483.0	7512.0	1102.0	3656.0	98.0	5367.0	25572.0	9491.0
RAD51C_E4_STA101063	5246.0	3083.0	3552.0	6619.0	3005.0	8185.0	727.0	2502.0	5619.0	647.0	2690.0	4406.0	3039.0	6638.0	5678.0	1158.0	6326.0	3062.0	4259.0	4371.0	9959.0	4724.0	3540.0	1480.0	3643.0	792.0	2025.0	140.0	3069.0	14477.0	6539.0
RAD51C_E5_STA101064	1316.0	1208.0	1291.0	3470.0	1636.0	3760.0	292.0	985.0	1909.0	316.0	1723.0	2044.0	1440.0	2630.0	2442.0	562.0	2858.0	1448.0	2080.0	1743.0	3433.0	2335.0	1573.0	841.0	906.0	292.0	1021.0	60.0	1150.0	4346.0	3366.0
RAD51C_E5_STA101065	4998.0	3381.0	4326.0	7506.0	4104.0	9200.0	845.0	2705.0	5329.0	750.0	2985.0	4721.0	4075.0	6983.0	6785.0	1476.0	8145.0	3273.0	5710.0	5204.0	8924.0	6198.0	3703.0	1526.0	3789.0	939.0	2923.0	218.0	2983.0	12748.0	7618.0
RAD51C_E5_STA101066	8167.0	4841.0	6646.0	11032.0	4882.0	12904.0	992.0	3163.0	7949.0	1160.0	4057.0	7614.0	5431.0	9091.0	9440.0	2215.0	9941.0	5365.0	7866.0	6879.0	14328.0	8912.0	5127.0	2659.0	6731.0	1066.0	3962.0	332.0	5395.0	25211.0	10313.0
RAD51C_E6_STA101787	2144.0	1207.0	1968.0	2141.0	907.0	2617.0	238.0	1016.0	2207.0	304.0	1344.0	1237.0	966.0	2785.0	1954.0	540.0	2633.0	1548.0	1732.0	2143.0	4709.0	1731.0	1222.0	432.0	1547.0	152.0	788.0	104.0	1274.0	7463.0	2180.0
RAD51C_E7_STA101068	8358.0	5903.0	7203.0	11652.0	6732.0	15221.0	1434.0	3815.0	11272.0	914.0	5416.0	7431.0	6685.0	9840.0	10584.0	1984.0	12053.0	5692.0	10475.0	9782.0	12955.0	9289.0	6111.0	4011.0	7135.0	1507.0	5032.0	136.0	5641.0	23642.0	14079.0
RAD51C_E8_STA101069	1204.0	875.0	1047.0	1658.0	1629.0	3183.0	172.0	737.0	1783.0	296.0	992.0	1283.0	1218.0	1938.0	2127.0	380.0	2436.0	1158.0	1367.0	1704.0	2328.0	1425.0	1009.0	546.0	972.0	298.0	744.0	86.0	848.0	4175.0	1843.0
RAD51C_E9_STA101070	2388.0	1375.0	2004.0	2976.0	1244.0	4631.0	292.0	1102.0	2665.0	440.0	1908.0	2245.0	2021.0	3402.0	3533.0	814.0	3770.0	1970.0	1755.0	2884.0	5097.0	2430.0	1648.0	614.0	1658.0	374.0	880.0	96.0	1214.0	8235.0	2868.0
RAD51C_E9_STA101071	3027.0	1764.0	2221.0	3281.0	1623.0	4133.0	346.0	1686.0	2580.0	662.0	1413.0	2667.0	1638.0	3052.0	3002.0	644.0	3138.0	1763.0	1934.0	2389.0	4486.0	2483.0	1275.0	766.0	2474.0	390.0	1119.0	108.0	1618.0	10074.0	2948.0
SMAD4_E9_STA100078	14740.0	16001.0	11645.0	3260.0	8789.0	22756.0	2870.0	6385.0	16017.0	1692.0	7984.0	13908.0	12957.0	13094.0	16845.0	3405.0	18551.0	7946.0	14808.0	12466.0	16755.0	14711.0	5715.0	5463.0	12516.0	2060.0	8085.0	454.0	8828.0	48477.0	19826.0
