	D21D00353	D21D00358T	D21D00362	D21D00364	E21D00361	N21D00347	N21D00348	P21D00345	P21D00352	P21D00354	P21D00356	P21D00357	P21D00359	P21D00365	X21D00316	X21D00317	X21D00318	X21D00355
NF1_E42_STA100913	5374.0	18535.0	30334.0	8236.0	23651.0	25323.0	12839.0	1421.0	18372.0	19064.0	22485.0	12127.0	21684.0	10616.0	11960.0	5928.0	8594.0	12503.0
NF1_E42_STA100914	2691.0	9363.0	14956.0	3839.0	11456.0	11890.0	6369.0	660.0	8631.0	9538.0	10746.0	5896.0	11120.0	4435.0	5558.0	2516.0	4066.0	6169.0
NF1_E43_STA101828	1748.0	6866.0	12178.0	3614.0	8891.0	8377.0	4860.0	513.0	6704.0	7771.0	9217.0	4993.0	6757.0	3762.0	5443.0	2545.0	4184.0	4972.0
NF1_E43_STA100916	1924.0	9273.0	15071.0	4519.0	7371.0	12151.0	4871.0	783.0	6497.0	7036.0	10222.0	6914.0	8278.0	5098.0	4404.0	2721.0	3698.0	5779.0
NF1_E43_STA100917	1534.0	5385.0	9094.0	2771.0	5211.0	7677.0	3548.0	363.0	4654.0	5071.0	6212.0	4495.0	6446.0	3568.0	3153.0	1599.0	2499.0	3679.0
NF1_E43_STA100918	744.0	2348.0	4322.0	1290.0	3095.0	3630.0	1358.0	172.0	2230.0	2308.0	2904.0	1862.0	2759.0	1517.0	1207.0	598.0	1094.0	1598.0
NF1_E44_STA101827	1090.0	3045.0	5199.0	1519.0	4274.0	4960.0	2298.0	213.0	4250.0	3381.0	3790.0	2618.0	4183.0	1762.0	2564.0	1054.0	1602.0	2274.0
NF1_E45_STA100920	4029.0	14534.0	23828.0	7588.0	19244.0	19610.0	10573.0	1097.0	13194.0	14770.0	18267.0	10850.0	15190.0	8658.0	10627.0	5024.0	8597.0	10817.0
NF1_E45_STA100921	2945.0	10903.0	18486.0	4868.0	12426.0	14484.0	9065.0	972.0	10762.0	10654.0	13031.0	7149.0	11438.0	6264.0	8421.0	3937.0	5709.0	6802.0
NF1_E46_STA101835	3843.0	13520.0	24195.0	6818.0	17799.0	19432.0	12307.0	818.0	15662.0	15216.0	16489.0	9509.0	16247.0	7251.0	10498.0	6009.0	8659.0	9406.0
NF1_E46_STA100923	1020.0	3674.0	8735.0	2158.0	4751.0	5811.0	3219.0	242.0	3914.0	3637.0	5031.0	2942.0	4294.0	1833.0	2527.0	1597.0	2709.0	2465.0
NF1_E47_STA100924	2623.0	7909.0	16520.0	3863.0	10707.0	11377.0	5466.0	470.0	7951.0	8499.0	10210.0	6558.0	9066.0	4420.0	5552.0	2102.0	4225.0	6108.0
NF1_E47_STA101816	10283.0	39395.0	65142.0	17691.0	44520.0	52294.0	32435.0	3523.0	38475.0	35115.0	47836.0	30576.0	33181.0	25879.0	23646.0	11557.0	19022.0	25168.0
NF1_E47_STA100926	2334.0	8314.0	14471.0	4858.0	11668.0	12526.0	5018.0	734.0	7487.0	8517.0	9476.0	5742.0	8514.0	4792.0	5192.0	2887.0	4437.0	5908.0
NF1_E48_STA100927	3373.0	11923.0	21181.0	4883.0	22425.0	17667.0	9635.0	867.0	13395.0	11465.0	12110.0	7982.0	10053.0	6036.0	8993.0	3230.0	5185.0	8811.0
NF1_E48_STA100928	548.0	1918.0	3463.0	722.0	2495.0	3172.0	1432.0	138.0	2004.0	1909.0	1762.0	1586.0	1813.0	1012.0	1623.0	524.0	1225.0	1433.0
NF1_E49_STA100929	4822.0	17562.0	31504.0	8112.0	27998.0	23826.0	11800.0	1360.0	17314.0	17601.0	20845.0	11316.0	17780.0	11660.0	10224.0	5668.0	9120.0	14250.0
NF1_E49_STA100930	3551.0	13124.0	22188.0	6457.0	17232.0	17595.0	8317.0	1368.0	13416.0	14465.0	15064.0	8851.0	13557.0	7842.0	7548.0	3621.0	5955.0	8669.0
NF1_E49_STA100931	2699.0	9726.0	16429.0	4575.0	13028.0	12755.0	5977.0	952.0	10065.0	10617.0	11044.0	6598.0	10369.0	5849.0	5564.0	2694.0	4385.0	6485.0
NF1_E49_STA100932	2873.0	8937.0	13623.0	3618.0	10194.0	11525.0	6587.0	719.0	8852.0	8644.0	11062.0	5665.0	10226.0	6063.0	5803.0	2297.0	4232.0	6117.0
NF1_E50_STA101821	2595.0	10510.0	18148.0	5811.0	12117.0	15751.0	8612.0	807.0	9994.0	10395.0	13555.0	9075.0	10783.0	5944.0	6494.0	3011.0	5858.0	6649.0
NF1_E50_STA100934	242.0	948.0	1157.0	332.0	1632.0	1356.0	805.0	82.0	1374.0	1146.0	1262.0	506.0	821.0	552.0	877.0	286.0	410.0	672.0
NF1_E51_STA100935	2386.0	9570.0	19039.0	5314.0	13656.0	14260.0	6671.0	1002.0	8790.0	8983.0	11896.0	7775.0	9204.0	6441.0	4970.0	2350.0	4546.0	5891.0
NF1_E51_STA100936	10145.0	38832.0	64267.0	16850.0	39206.0	49741.0	28417.0	3099.0	34021.0	35832.0	39487.0	27811.0	35857.0	21133.0	23088.0	12224.0	18808.0	28533.0
NF1_E51_STA100937	3578.0	13233.0	26937.0	6715.0	18077.0	18179.0	10285.0	1171.0	13410.0	14559.0	18210.0	9635.0	12669.0	7960.0	9483.0	5454.0	7867.0	10328.0
NF1_E51_STA100938	1626.0	5562.0	10525.0	3426.0	7893.0	7949.0	3173.0	509.0	4869.0	6301.0	7077.0	4357.0	5268.0	3454.0	3822.0	1471.0	2787.0	4161.0
NF1_E52_STA100939	1829.0	7675.0	14315.0	3410.0	7116.0	10768.0	5574.0	601.0	7450.0	8708.0	9085.0	6341.0	9574.0	4798.0	5863.0	2836.0	3711.0	6129.0
NF1_E52_STA100940	556.0	2251.0	3895.0	1214.0	2742.0	3456.0	1970.0	114.0	2344.0	2484.0	2675.0	1580.0	3006.0	1283.0	1663.0	835.0	1235.0	1703.0
NF1_E53_STA100941	1188.0	3711.0	8471.0	2532.0	5483.0	6078.0	2717.0	352.0	4299.0	4595.0	5216.0	2694.0	4262.0	2772.0	2767.0	1700.0	2201.0	3221.0
NF1_E53_STA100942	3649.0	12449.0	19841.0	5300.0	17579.0	15250.0	8447.0	1033.0	14957.0	13845.0	14456.0	8645.0	13038.0	7286.0	8176.0	3631.0	6535.0	8387.0
NF1_E54_STA100943	917.0	3055.0	5407.0	1275.0	2029.0	3643.0	1675.0	158.0	2887.0	2357.0	2982.0	2312.0	3521.0	1651.0	1616.0	679.0	1107.0	2317.0
NF1_E54_STA100944	9840.0	35278.0	54983.0	17012.0	36314.0	47858.0	24493.0	3238.0	28887.0	34156.0	43561.0	25649.0	34810.0	22791.0	24914.0	10729.0	18696.0	27036.0
NF1_E54_STA100945	409.0	1648.0	2835.0	774.0	1881.0	2252.0	934.0	88.0	1460.0	1302.0	1708.0	1102.0	1748.0	736.0	719.0	372.0	651.0	844.0
NF1_E55_STA101834	1204.0	4932.0	9637.0	2776.0	6299.0	7686.0	3691.0	421.0	4774.0	5257.0	6502.0	4157.0	5683.0	3331.0	3398.0	1696.0	2720.0	3555.0
NF1_E55_STA100947	1655.0	6145.0	12465.0	3225.0	5548.0	9095.0	4246.0	385.0	5555.0	5529.0	7037.0	5187.0	6817.0	3788.0	4587.0	2332.0	2995.0	4283.0
NF1_E55_STA100948	1406.0	6219.0	10504.0	2802.0	6340.0	8259.0	4277.0	300.0	5438.0	5806.0	6687.0	4271.0	7405.0	3384.0	3788.0	1984.0	3083.0	4166.0
NF1_E56_STA100949	1922.0	6803.0	13031.0	4422.0	8988.0	9528.0	4574.0	565.0	6268.0	7168.0	8736.0	4592.0	6737.0	4048.0	4394.0	1967.0	3713.0	5432.0
NF1_E57_STA100950	2543.0	9757.0	18724.0	5098.0	14309.0	13453.0	6844.0	746.0	10816.0	11002.0	12183.0	7527.0	10287.0	6438.0	6547.0	3139.0	4535.0	7147.0
NF1_E57_STA100951	2657.0	13346.0	20047.0	5924.0	12561.0	16988.0	8380.0	1180.0	11369.0	12953.0	15105.0	9432.0	9749.0	7139.0	6136.0	3576.0	6709.0	8016.0
NF1_E57_STA100952	5013.0	16965.0	31551.0	7038.0	21586.0	23931.0	11240.0	1193.0	15182.0	16639.0	20503.0	13189.0	18968.0	11307.0	11330.0	4735.0	7871.0	12448.0
NF1_E57_STA100953	5375.0	19674.0	33376.0	8238.0	28902.0	27730.0	13559.0	1812.0	21007.0	20573.0	21980.0	12293.0	23269.0	12795.0	12066.0	5317.0	8904.0	14370.0
NF1_E58_STA100954	2076.0	7196.0	11911.0	3894.0	8409.0	9539.0	3791.0	781.0	5973.0	6091.0	9081.0	5754.0	6370.0	4756.0	2837.0	1549.0	2802.0	4837.0
NF1_E58_STA100955	2454.0	11268.0	18102.0	5093.0	10975.0	13946.0	7313.0	1309.0	8737.0	11210.0	14006.0	7923.0	10648.0	7440.0	6759.0	3004.0	5364.0	8070.0
NF1_E58_STA100956	4583.0	19381.0	31648.0	9417.0	22066.0	25335.0	11279.0	2114.0	17732.0	20002.0	23261.0	15032.0	19357.0	13797.0	11255.0	4886.0	7900.0	14862.0
RAD51D_E10_STA100957	3036.0	13991.0	26356.0	5704.0	15860.0	18243.0	9033.0	669.0	12482.0	12771.0	13764.0	14273.0	12105.0	7468.0	8952.0	3217.0	6413.0	11780.0
RAD51D_E9_STA100958	1173.0	6806.0	15059.0	3579.0	10085.0	10010.0	4093.0	561.0	5676.0	5765.0	7941.0	7716.0	4172.0	3647.0	2884.0	1441.0	2941.0	4987.0
RAD51D_E9_STA100959	2681.0	14033.0	32772.0	6260.0	20505.0	20842.0	12265.0	963.0	13291.0	14981.0	15210.0	17498.0	10752.0	6623.0	9892.0	4001.0	8250.0	12354.0
RAD51D_E8_STA100960	816.0	4642.0	11313.0	1801.0	5474.0	7369.0	3045.0	359.0	4067.0	4911.0	4623.0	5902.0	3163.0	2434.0	2954.0	1289.0	2214.0	3851.0
RAD51D_E8_STA100961	1042.0	6174.0	14292.0	2581.0	6900.0	9693.0	3445.0	493.0	4639.0	5948.0	5993.0	8569.0	3483.0	3376.0	3165.0	1630.0	2934.0	5490.0
RAD51D_E8_STA100962	162.0	1310.0	3120.0	717.0	819.0	2166.0	725.0	64.0	899.0	820.0	1441.0	2526.0	785.0	971.0	515.0	429.0	662.0	1343.0
RAD51D_E7_STA100963	4086.0	26968.0	50990.0	8323.0	27998.0	32988.0	19970.0	1771.0	23268.0	26022.0	23393.0	28621.0	16984.0	12717.0	14802.0	7022.0	12244.0	20079.0
RAD51D_E7_STA101783	3203.0	15626.0	33455.0	5296.0	20634.0	23679.0	12933.0	898.0	16452.0	16340.0	15462.0	16883.0	11536.0	8272.0	10565.0	4524.0	7922.0	12115.0
RAD51D_E6_STA100965	699.0	3304.0	7874.0	1384.0	4080.0	5990.0	1956.0	400.0	3129.0	4190.0	3570.0	3963.0	3152.0	2334.0	2086.0	726.0	2174.0	3015.0
RAD51D_E6_STA100966	2154.0	12530.0	25972.0	5653.0	12161.0	21907.0	8584.0	1369.0	10483.0	12731.0	16614.0	14172.0	12308.0	7836.0	6736.0	3277.0	5606.0	10982.0
RAD51D_E5_STA100967	4834.0	21646.0	37184.0	8761.0	27772.0	29054.0	16881.0	1506.0	20684.0	25817.0	25059.0	25773.0	16082.0	12309.0	12826.0	5205.0	10568.0	16735.0
RAD51D_E5_STA100968	7753.0	42408.0	70140.0	13887.0	55174.0	51731.0	33172.0	3041.0	43262.0	49582.0	41664.0	35794.0	34007.0	22377.0	24207.0	8907.0	19582.0	31838.0
RAD51D_E5_STA100969	4252.0	19513.0	40507.0	7819.0	28220.0	28187.0	13881.0	1503.0	20418.0	19886.0	21639.0	19795.0	15861.0	10414.0	10341.0	4161.0	8109.0	15477.0
RAD51D_E4_STA100970	8397.0	42645.0	73466.0	13112.0	51436.0	57084.0	28747.0	3355.0	43698.0	51976.0	45477.0	45078.0	30485.0	23852.0	27653.0	9571.0	21825.0	33118.0
RAD51D_E4_STA100971	1578.0	9224.0	16663.0	3277.0	11348.0	12137.0	5643.0	732.0	7927.0	8223.0	8958.0	9509.0	6317.0	4732.0	3993.0	1726.0	4460.0	6109.0
RAD51D_E3_STA100972	6385.0	23564.0	48942.0	9865.0	42168.0	32118.0	19708.0	1859.0	30300.0	24518.0	21226.0	24040.0	24401.0	15980.0	15567.0	5410.0	12182.0	19140.0
RAD51D_E3_STA100973	1144.0	7444.0	16231.0	2901.0	9948.0	11557.0	4922.0	640.0	6461.0	7938.0	8011.0	8888.0	4962.0	3227.0	3624.0	1262.0	3316.0	5326.0
RAD51D_E3_STA100974	3743.0	17879.0	38758.0	6562.0	33980.0	27497.0	13069.0	1624.0	17191.0	19311.0	18480.0	19637.0	12203.0	9509.0	12720.0	3605.0	9573.0	16693.0
RAD51D_E2_STA100975	1376.0	7833.0	15561.0	2843.0	11641.0	12294.0	6772.0	653.0	7947.0	8049.0	7141.0	8300.0	5476.0	3395.0	5317.0	1853.0	3914.0	5520.0
RAD51D_E1_STA100976	801.0	3493.0	8900.0	1014.0	6165.0	5568.0	2610.0	224.0	3635.0	3831.0	3444.0	4185.0	2809.0	1913.0	2323.0	808.0	1776.0	3358.0
ERBB2_E0_STA101633	941.0	5689.0	12100.0	1256.0	9835.0	7905.0	4215.0	138.0	5686.0	6171.0	7054.0	7270.0	3188.0	2707.0	4203.0	1765.0	3361.0	4446.0
ERBB2_E5_STA101346	1402.0	6938.0	16510.0	2132.0	11197.0	10749.0	6421.0	306.0	6474.0	8359.0	6917.0	9676.0	4530.0	3089.0	5512.0	1803.0	4087.0	6324.0
ERBB2_E6_STA101347	210.0	1073.0	3196.0	388.0	2110.0	1736.0	681.0	60.0	995.0	1162.0	1260.0	1629.0	459.0	675.0	418.0	206.0	538.0	947.0
ERBB2_E7_STA101348	5478.0	24204.0	58783.0	8876.0	50400.0	38454.0	27679.0	1294.0	30955.0	34317.0	26794.0	32592.0	15849.0	11787.0	21641.0	7812.0	17794.0	23019.0
ERBB2_E8_STA101349	2592.0	14235.0	38577.0	5084.0	36786.0	21479.0	15251.0	987.0	17698.0	16872.0	15460.0	16176.0	9193.0	6270.0	12643.0	4658.0	9566.0	12684.0
ERBB2_E9_STA101350	2270.0	12989.0	33402.0	5616.0	24162.0	24403.0	13808.0	610.0	14927.0	15420.0	15971.0	18953.0	9550.0	6895.0	12191.0	4428.0	7888.0	12314.0
ERBB2_E10_STA101351	7049.0	34251.0	81742.0	12878.0	74183.0	55161.0	33890.0	1825.0	41950.0	44934.0	37990.0	40992.0	21858.0	15648.0	33510.0	9916.0	22509.0	32730.0
ERBB2_E11_STA101352	1148.0	5619.0	11139.0	1898.0	8697.0	6896.0	4671.0	403.0	5623.0	6461.0	5563.0	6075.0	2481.0	2541.0	3613.0	1257.0	3729.0	4896.0
ERBB2_E13_STA101354	156.0	928.0	2155.0	417.0	1387.0	1253.0	620.0	97.0	810.0	1061.0	970.0	1262.0	419.0	389.0	413.0	201.0	627.0	755.0
ERBB2_E14_STA101355	3197.0	12919.0	34493.0	4809.0	22962.0	20325.0	12187.0	920.0	11888.0	13219.0	13332.0	15690.0	9199.0	6311.0	10402.0	3897.0	7540.0	12399.0
ERBB2_E15_STA101356	2873.0	21312.0	50936.0	7122.0	29509.0	35659.0	21710.0	1558.0	19455.0	21140.0	25378.0	27289.0	13149.0	8677.0	17182.0	6487.0	14229.0	21263.0
ERBB2_E16_STA101357	911.0	4663.0	13287.0	1939.0	7644.0	8952.0	4305.0	391.0	3380.0	5262.0	5139.0	7399.0	2830.0	2313.0	4084.0	1533.0	3519.0	4616.0
ERBB2_E17_STA101642	614.0	4052.0	10607.0	1203.0	9274.0	7402.0	4670.0	248.0	5076.0	5810.0	4579.0	5314.0	2746.0	1768.0	4201.0	1483.0	3099.0	3713.0
ERBB2_E18_STA101359	4263.0	20926.0	50932.0	8725.0	31572.0	32143.0	19897.0	1471.0	19528.0	23361.0	22078.0	23171.0	14823.0	10288.0	16218.0	5838.0	11677.0	18966.0
ERBB2_E19_STA101360	2982.0	14365.0	34702.0	4937.0	20672.0	24597.0	11814.0	1034.0	16048.0	16758.0	15286.0	18615.0	9944.0	6821.0	12499.0	3312.0	8171.0	13492.0
ERBB2_E20_STA101645	5161.0	21368.0	58913.0	8293.0	56093.0	38957.0	22658.0	1892.0	29425.0	25510.0	22873.0	28039.0	14513.0	11772.0	20244.0	6547.0	15997.0	19719.0
ERBB2_E21_STA101362	604.0	4378.0	8517.0	844.0	6765.0	5858.0	3018.0	314.0	3180.0	1974.0	3315.0	2531.0	2510.0	2043.0	2519.0	522.0	1770.0	3131.0
ERBB2_E22_STA101613	3349.0	25103.0	45960.0	8613.0	26784.0	44361.0	23612.0	1382.0	21236.0	23143.0	26124.0	29718.0	12984.0	10215.0	18059.0	7184.0	15310.0	18178.0
ERBB2_E22_STA100071	3956.0	22466.0	54379.0	6372.0	31508.0	37703.0	23776.0	1903.0	21315.0	27526.0	22572.0	27232.0	10758.0	10225.0	20411.0	7712.0	17776.0	20454.0
ERBB2_E23_STA100072	1314.0	7568.0	18763.0	2469.0	15429.0	12928.0	6526.0	652.0	8687.0	8391.0	7542.0	9655.0	3945.0	3169.0	6458.0	2196.0	5235.0	6815.0
ERBB2_E23_STA100073	2128.0	11676.0	30398.0	4849.0	23669.0	21960.0	12186.0	960.0	11846.0	14926.0	12382.0	16441.0	8473.0	5512.0	10304.0	3210.0	6960.0	12090.0
ERBB2_E23_STA100074	274.0	1165.0	3189.0	457.0	1598.0	2002.0	932.0	117.0	1154.0	1242.0	1368.0	1895.0	793.0	524.0	977.0	259.0	932.0	1100.0
ERBB2_E24_STA100075	1105.0	5652.0	14005.0	2193.0	13004.0	9849.0	5058.0	398.0	6228.0	6307.0	5028.0	6485.0	3848.0	2560.0	4260.0	1444.0	3632.0	5148.0
ERBB2_E24_STA100076	3109.0	17793.0	45938.0	5924.0	40462.0	30492.0	17645.0	846.0	17960.0	18074.0	17912.0	20393.0	8883.0	7258.0	12622.0	4387.0	11271.0	14535.0
ERBB2_E26_STA101363	4635.0	24255.0	58350.0	8671.0	57980.0	38879.0	22236.0	1583.0	24421.0	31860.0	24652.0	28499.0	13451.0	9951.0	18380.0	6596.0	13586.0	22488.0
ERBB2_E27_STA101364	258.0	1935.0	5834.0	1021.0	3243.0	3777.0	1613.0	120.0	1804.0	2328.0	2315.0	3099.0	1232.0	1214.0	1709.0	544.0	1518.0	2005.0
ERBB2_E28_STA101365	1965.0	13910.0	35498.0	4964.0	25484.0	24683.0	15570.0	892.0	14811.0	16580.0	15059.0	17074.0	8103.0	6653.0	13552.0	4464.0	10623.0	12593.0
ERBB2_E29_STA101366	2895.0	20716.0	45364.0	5944.0	36081.0	30978.0	19244.0	1121.0	23979.0	25189.0	21443.0	24220.0	12798.0	8223.0	18856.0	5462.0	14067.0	16537.0
ERBB2_E30_STA101367	1363.0	6119.0	16120.0	1716.0	11376.0	9360.0	5804.0	267.0	6117.0	5438.0	5666.0	8496.0	4344.0	3056.0	5109.0	1314.0	3481.0	5883.0
BRCA1_E23_STA100977	3264.0	21722.0	41787.0	7276.0	41348.0	31856.0	13129.0	1930.0	17705.0	18700.0	21286.0	21662.0	13415.0	11008.0	9630.0	3721.0	7959.0	16937.0
BRCA1_E23_STA100978	2650.0	12308.0	24081.0	4302.0	31681.0	17373.0	10008.0	1041.0	13182.0	15542.0	12204.0	12101.0	10480.0	6817.0	8650.0	2841.0	5569.0	9052.0
BRCA1_E22_STA100979	1527.0	9205.0	18552.0	3072.0	16224.0	15508.0	8538.0	686.0	8067.0	9223.0	7613.0	9535.0	5407.0	4970.0	6393.0	2430.0	5941.0	8215.0
BRCA1_E21_STA100980	3615.0	13837.0	23552.0	6876.0	22864.0	17755.0	11508.0	1614.0	12027.0	16316.0	15959.0	12973.0	13469.0	8778.0	10126.0	2797.0	6289.0	10083.0
BRCA1_E20_STA101745	3171.0	13018.0	22014.0	4946.0	21133.0	18466.0	10751.0	955.0	13154.0	14130.0	13627.0	13923.0	12770.0	7564.0	7894.0	3597.0	6252.0	9855.0
BRCA1_E19_STA101746	4459.0	20643.0	39651.0	7436.0	41797.0	30508.0	19447.0	1398.0	21188.0	26412.0	18622.0	21910.0	13552.0	12066.0	14936.0	5004.0	11725.0	14399.0
BRCA1_E19_STA100983	1558.0	6945.0	16131.0	3626.0	7867.0	12479.0	4547.0	1064.0	5099.0	7242.0	8047.0	10026.0	4790.0	3941.0	5440.0	1896.0	3992.0	6987.0
BRCA1_E18_STA101750	3376.0	14503.0	26746.0	5703.0	27937.0	22933.0	12594.0	836.0	16372.0	15401.0	15036.0	13451.0	13849.0	8703.0	10083.0	4866.0	8460.0	10302.0
BRCA1_E17_STA100985	1418.0	6670.0	11284.0	3521.0	6987.0	10331.0	4350.0	476.0	5941.0	6032.0	7768.0	6199.0	5924.0	3937.0	3073.0	1887.0	3066.0	4396.0
BRCA1_E17_STA100986	1332.0	5847.0	10315.0	2499.0	6302.0	8705.0	4149.0	400.0	5363.0	5430.0	6376.0	3682.0	5464.0	3490.0	1848.0	1803.0	2564.0	3613.0
BRCA1_E16_STA101747	872.0	4067.0	9694.0	1609.0	7776.0	6615.0	2127.0	393.0	4206.0	3969.0	4319.0	4028.0	3133.0	2479.0	1694.0	834.0	1341.0	2848.0
BRCA1_E16_STA100988	2160.0	9448.0	16462.0	3609.0	15683.0	14192.0	7722.0	370.0	10528.0	10639.0	9131.0	8452.0	8030.0	4927.0	6919.0	2438.0	4664.0	7081.0
BRCA1_E15_STA100989	5907.0	25889.0	42739.0	10113.0	41721.0	36410.0	17855.0	1563.0	21597.0	23673.0	30057.0	25222.0	21433.0	15354.0	13988.0	6488.0	10478.0	17908.0
BRCA1_E15_STA100990	1532.0	6067.0	11452.0	2819.0	10206.0	8588.0	3836.0	532.0	5367.0	6176.0	6825.0	6290.0	5354.0	3885.0	3361.0	1536.0	2440.0	4598.0
BRCA1_E15_STA100991	9823.0	28335.0	55388.0	12650.0	62494.0	39915.0	22620.0	2077.0	33335.0	32024.0	31116.0	28139.0	27110.0	19289.0	18842.0	7527.0	13500.0	23069.0
BRCA1_E15_STA100992	3957.0	13008.0	25180.0	6013.0	27637.0	19019.0	9567.0	1513.0	13692.0	14047.0	13639.0	12742.0	12257.0	8065.0	8524.0	3622.0	6657.0	9870.0
BRCA1_E14_STA100993	4537.0	17425.0	30356.0	6842.0	26065.0	23126.0	13059.0	1080.0	17276.0	16636.0	16838.0	16037.0	14920.0	9949.0	12361.0	4003.0	6496.0	12099.0
BRCA1_E14_STA100994	4616.0	18367.0	31516.0	6921.0	32453.0	24990.0	14380.0	1349.0	19906.0	20954.0	18137.0	16450.0	14747.0	9820.0	12983.0	4627.0	9878.0	12771.0
BRCA1_E14_STA100995	3997.0	16586.0	32806.0	6826.0	27825.0	24159.0	11405.0	1351.0	12293.0	17026.0	19347.0	17897.0	13016.0	9736.0	10732.0	4336.0	7850.0	13379.0
BRCA1_E13_STA100996	4541.0	16718.0	30300.0	7453.0	30121.0	25482.0	15323.0	969.0	17977.0	17529.0	18311.0	15800.0	17229.0	8703.0	13746.0	5563.0	8072.0	10243.0
BRCA1_E13_STA100997	1130.0	5221.0	11618.0	2401.0	9540.0	8311.0	3766.0	284.0	5833.0	5373.0	6431.0	5016.0	4247.0	3157.0	3168.0	1473.0	2947.0	3918.0
BRCA1_E12_STA100998	3317.0	10674.0	17868.0	4445.0	18447.0	14116.0	6450.0	889.0	9738.0	10841.0	10874.0	9249.0	10670.0	6983.0	5000.0	2231.0	3843.0	7699.0
BRCA1_E12_STA100999	2509.0	9747.0	17137.0	4665.0	17103.0	14185.0	6554.0	954.0	8490.0	9565.0	10878.0	8412.0	8774.0	6930.0	5630.0	2189.0	4513.0	8126.0
BRCA1_E12_STA101000	7280.0	23002.0	41618.0	11949.0	47128.0	34846.0	16779.0	1592.0	24802.0	28184.0	27908.0	22892.0	23922.0	15357.0	15902.0	6489.0	10927.0	17177.0
BRCA1_E11_STA101001	6764.0	34921.0	53768.0	12401.0	51664.0	41398.0	24719.0	3207.0	28828.0	34920.0	31161.0	29840.0	29001.0	18158.0	19675.0	8273.0	13971.0	23985.0
BRCA1_E11_STA101002	3609.0	15462.0	26682.0	7077.0	26713.0	22361.0	9968.0	1819.0	13624.0	14109.0	16629.0	14225.0	11958.0	8875.0	7171.0	3009.0	4768.0	10202.0
BRCA1_E10_STA101003	2882.0	9200.0	16960.0	4595.0	13694.0	14079.0	6400.0	602.0	9768.0	9799.0	11069.0	9835.0	11402.0	6350.0	6226.0	2611.0	4515.0	7180.0
BRCA1_E10_STA101004	641.0	3779.0	7062.0	2056.0	2786.0	4559.0	1704.0	374.0	2452.0	2709.0	4327.0	4340.0	2887.0	2702.0	1491.0	1003.0	1633.0	2879.0
BRCA1_E10_STA101005	4611.0	20319.0	28559.0	8563.0	23030.0	23317.0	10722.0	1378.0	13100.0	18643.0	20437.0	17739.0	15485.0	11859.0	10873.0	4548.0	8509.0	13703.0
BRCA1_E10_STA101006	5440.0	23804.0	35888.0	10565.0	33499.0	31536.0	16617.0	1446.0	23555.0	24629.0	25929.0	20813.0	24266.0	15311.0	14950.0	4588.0	9067.0	14918.0
BRCA1_E10_STA101007	6726.0	27140.0	45470.0	11066.0	34269.0	32663.0	16509.0	1775.0	22350.0	29307.0	29368.0	26189.0	25481.0	16267.0	12642.0	6470.0	10997.0	19008.0
BRCA1_E10_STA101008	4038.0	20476.0	31486.0	6690.0	25608.0	27820.0	11050.0	1416.0	17607.0	18784.0	23734.0	18962.0	16118.0	12080.0	8218.0	4060.0	7143.0	13859.0
BRCA1_E10_STA101009	8207.0	38791.0	61854.0	16167.0	60753.0	47511.0	24768.0	3102.0	36357.0	38215.0	42435.0	35747.0	34443.0	23038.0	23498.0	8370.0	16149.0	24298.0
BRCA1_E10_STA101010	4834.0	19971.0	27532.0	6890.0	29480.0	25420.0	14871.0	1659.0	20344.0	19578.0	22159.0	18528.0	21255.0	11449.0	10764.0	5312.0	8114.0	14334.0
BRCA1_E10_STA101011	7648.0	33066.0	51542.0	15128.0	33703.0	47320.0	21820.0	2793.0	23725.0	28269.0	37529.0	31389.0	28095.0	21172.0	15820.0	7916.0	11465.0	21307.0
BRCA1_E10_STA101012	1385.0	27339.0	4796.0	11639.0	33626.0	25616.0	12878.0	1693.0	29672.0	4366.0	34939.0	5933.0	6517.0	12408.0	11122.0	6335.0	2178.0	12292.0
BRCA1_E10_STA101013	3224.0	17040.0	23533.0	6618.0	19171.0	23068.0	9054.0	1092.0	12258.0	14345.0	19635.0	14601.0	14028.0	10297.0	6676.0	3186.0	6272.0	10611.0
BRCA1_E10_STA101014	5691.0	20659.0	36745.0	9848.0	33565.0	30300.0	13529.0	1262.0	19505.0	26835.0	25766.0	23043.0	22603.0	13396.0	14000.0	5720.0	9951.0	17069.0
BRCA1_E10_STA101015	2538.0	9157.0	14640.0	3831.0	13062.0	11506.0	5413.0	492.0	8647.0	8689.0	10251.0	8207.0	9108.0	6257.0	4896.0	1647.0	3449.0	5369.0
BRCA1_E10_STA101016	7093.0	32300.0	53508.0	13862.0	61791.0	39890.0	22984.0	2182.0	36203.0	35853.0	39353.0	28194.0	35092.0	20590.0	17101.0	7627.0	14499.0	24600.0
BRCA1_E10_STA101017	6908.0	33814.0	50930.0	13972.0	42004.0	42676.0	19317.0	2550.0	23537.0	33036.0	36815.0	29584.0	30373.0	20006.0	19407.0	7561.0	12443.0	23351.0
BRCA1_E10_STA101018	4811.0	22833.0	36891.0	11968.0	27563.0	35731.0	13882.0	1717.0	21244.0	22105.0	29301.0	22766.0	24352.0	15493.0	10826.0	5286.0	9109.0	16974.0
