	D21D00904T	D21D00908T	D21D00917T	D21D00921T	D21D00937	D21D00941T	D21D00942	D21D00943	D21D00948	D21D00949	D21D00952	N21D00923	N21D00932	N21D00946	U21D00938	X21D00911	X21D00918HPV
BRCA1_E23_STA100977	5064.0	43042.0	8115.0	12530.0	4463.0	13392.0	3267.0	10087.0	8987.0	4122.0	16686.0	25991.0	36517.0	20763.0	2021.0	28269.0	16032.0
BRCA1_E23_STA100978	6479.0	39139.0	5920.0	12622.0	2985.0	9127.0	2904.0	8858.0	6478.0	3056.0	12755.0	20843.0	29875.0	20289.0	1722.0	26518.0	13140.0
BRCA1_E22_STA100979	3500.0	27600.0	4173.0	7457.0	1756.0	7222.0	1830.0	5230.0	4072.0	2407.0	9760.0	14114.0	17426.0	11805.0	998.0	15456.0	7952.0
BRCA1_E21_STA100980	8281.0	32615.0	10730.0	16289.0	3587.0	11459.0	3500.0	6515.0	8668.0	5015.0	20135.0	19469.0	24349.0	17090.0	2274.0	21900.0	13926.0
BRCA1_E20_STA101745	6892.0	22431.0	6787.0	14075.0	3734.0	6501.0	2993.0	6808.0	7239.0	3533.0	15046.0	17912.0	23560.0	15663.0	2015.0	15023.0	11178.0
BRCA1_E19_STA101746	8889.0	56238.0	8123.0	17300.0	4283.0	13467.0	3308.0	10124.0	10065.0	4158.0	20904.0	33975.0	36386.0	25545.0	2266.0	34506.0	17384.0
BRCA1_E19_STA100983	2093.0	11734.0	3407.0	4650.0	1211.0	4843.0	1429.0	3257.0	3287.0	1778.0	8393.0	11088.0	15722.0	8884.0	658.0	6808.0	4002.0
BRCA1_E18_STA101750	12787.0	26051.0	13852.0	18587.0	5616.0	11442.0	3579.0	8896.0	8994.0	6031.0	18866.0	22550.0	36432.0	21547.0	3318.0	25584.0	16977.0
BRCA1_E17_STA100985	4163.0	8201.0	6934.0	9894.0	1510.0	5562.0	1638.0	3265.0	3365.0	1942.0	10456.0	9792.0	13237.0	7286.0	1560.0	8732.0	7167.0
BRCA1_E17_STA100986	4263.0	9889.0	6896.0	9870.0	1477.0	6164.0	1562.0	2979.0	3551.0	1943.0	9658.0	9601.0	12631.0	7139.0	1482.0	10582.0	7773.0
BRCA1_E16_STA101747	1908.0	10201.0	3017.0	4127.0	1062.0	4413.0	1344.0	2433.0	2249.0	1209.0	5365.0	7671.0	8475.0	4961.0	1026.0	9508.0	5353.0
BRCA1_E16_STA100988	5420.0	19177.0	6035.0	11450.0	2432.0	8448.0	2556.0	5787.0	5535.0	2872.0	14581.0	16386.0	24181.0	15341.0	1497.0	18289.0	11579.0
BRCA1_E15_STA100989	13129.0	46071.0	22278.0	28889.0	6509.0	18768.0	5731.0	12731.0	12764.0	7156.0	29455.0	29816.0	49321.0	27697.0	4921.0	37370.0	25508.0
BRCA1_E15_STA100990	3609.0	18473.0	6015.0	8608.0	2169.0	5081.0	1841.0	3257.0	4181.0	2888.0	9243.0	10027.0	11818.0	7649.0	1195.0	12858.0	7891.0
BRCA1_E15_STA100991	21084.0	83279.0	21986.0	31702.0	9007.0	19594.0	7915.0	17968.0	20194.0	10265.0	32101.0	39663.0	63860.0	43288.0	4804.0	59699.0	32349.0
BRCA1_E15_STA100992	9220.0	30436.0	11909.0	16519.0	4042.0	10730.0	3896.0	6241.0	8966.0	6371.0	17109.0	18216.0	25292.0	18511.0	2904.0	24326.0	16529.0
BRCA1_E14_STA100993	12563.0	33045.0	13436.0	19637.0	5016.0	12605.0	3693.0	9693.0	10664.0	6084.0	20638.0	27265.0	39805.0	25995.0	3662.0	27344.0	18207.0
BRCA1_E14_STA100994	11657.0	39232.0	12254.0	21742.0	4522.0	12658.0	3939.0	8829.0	11664.0	5549.0	20107.0	26563.0	35453.0	22134.0	2951.0	26763.0	17938.0
BRCA1_E14_STA100995	8894.0	27993.0	10389.0	13556.0	4309.0	12968.0	3876.0	8545.0	9206.0	5356.0	17841.0	20488.0	29783.0	19813.0	3071.0	22576.0	17501.0
BRCA1_E13_STA100996	16809.0	27356.0	16746.0	23793.0	5675.0	12461.0	5313.0	9158.0	11592.0	7613.0	23838.0	29131.0	45868.0	26873.0	3773.0	25811.0	18657.0
BRCA1_E13_STA100997	4167.0	10348.0	7159.0	8104.0	2169.0	5026.0	1805.0	3228.0	3283.0	2639.0	8661.0	9227.0	11510.0	6549.0	1415.0	10187.0	8848.0
BRCA1_E12_STA100998	7329.0	20428.0	9074.0	14485.0	3822.0	7834.0	2583.0	6706.0	7857.0	4800.0	13301.0	19441.0	23400.0	16375.0	2350.0	16384.0	13303.0
BRCA1_E12_STA100999	6385.0	17222.0	8669.0	12255.0	2744.0	6956.0	2402.0	5237.0	6346.0	3462.0	12438.0	12687.0	17081.0	12227.0	1913.0	15121.0	12303.0
BRCA1_E12_STA101000	17927.0	37233.0	18047.0	24096.0	7171.0	13429.0	5421.0	12021.0	14305.0	10402.0	22460.0	28478.0	43629.0	31290.0	3866.0	32432.0	21115.0
BRCA1_E11_STA101001	17925.0	57157.0	18368.0	34015.0	7143.0	19977.0	5878.0	17825.0	16151.0	8259.0	30694.0	39668.0	59254.0	37485.0	5095.0	36031.0	24019.0
BRCA1_E11_STA101002	8727.0	26234.0	13489.0	16347.0	4099.0	11830.0	4496.0	8601.0	7786.0	5198.0	17398.0	18630.0	28196.0	17783.0	2946.0	26376.0	17607.0
BRCA1_E10_STA101003	9544.0	17837.0	11675.0	16718.0	3699.0	8733.0	2966.0	6866.0	7467.0	3707.0	15992.0	20366.0	29105.0	16340.0	2545.0	14148.0	10917.0
BRCA1_E10_STA101004	1304.0	2506.0	3254.0	3399.0	604.0	2002.0	979.0	1310.0	1414.0	1382.0	4834.0	4156.0	4940.0	3438.0	610.0	2670.0	2264.0
BRCA1_E10_STA101005	13961.0	21525.0	16659.0	23502.0	5078.0	14719.0	6473.0	8574.0	10840.0	7297.0	24274.0	21925.0	32230.0	23823.0	3981.0	20959.0	17472.0
BRCA1_E10_STA101006	20028.0	26271.0	20415.0	33079.0	5911.0	15222.0	6087.0	12369.0	13965.0	8664.0	26889.0	32157.0	51522.0	32816.0	4815.0	26197.0	21361.0
BRCA1_E10_STA101007	15464.0	23599.0	18292.0	27258.0	6230.0	13340.0	5128.0	9882.0	12107.0	6827.0	27330.0	30001.0	43691.0	29587.0	4275.0	18686.0	15947.0
BRCA1_E10_STA101008	10219.0	19688.0	15339.0	17961.0	4010.0	11199.0	3884.0	6924.0	8257.0	5748.0	20076.0	16668.0	26977.0	15213.0	3004.0	18949.0	15913.0
BRCA1_E10_STA101009	24574.0	45498.0	30821.0	41114.0	7772.0	24053.0	8428.0	13499.0	19431.0	12364.0	44200.0	40250.0	58109.0	42143.0	7047.0	44997.0	32844.0
BRCA1_E10_STA101010	14359.0	23661.0	16908.0	25854.0	4852.0	11390.0	4627.0	8078.0	11667.0	6730.0	21112.0	26479.0	42414.0	26488.0	3674.0	23031.0	18916.0
BRCA1_E10_STA101011	14886.0	29540.0	28953.0	36347.0	5728.0	19415.0	9023.0	10631.0	14277.0	10194.0	36406.0	35270.0	56104.0	30548.0	5462.0	27534.0	22735.0
BRCA1_E10_STA101012	2813.0	17771.0	12330.0	34627.0	7661.0	15654.0	5685.0	10707.0	7539.0	5423.0	33300.0	19780.0	62849.0	22681.0	3077.0	28920.0	14491.0
BRCA1_E10_STA101013	8784.0	16093.0	14662.0	16823.0	2997.0	11018.0	4178.0	5230.0	7021.0	4338.0	18195.0	17768.0	24502.0	15460.0	3266.0	16997.0	14162.0
BRCA1_E10_STA101014	17670.0	30870.0	18841.0	28330.0	5592.0	14628.0	5873.0	8349.0	12367.0	7454.0	32544.0	28857.0	40166.0	26738.0	4801.0	26770.0	25262.0
BRCA1_E10_STA101015	8357.0	11242.0	8196.0	11829.0	2732.0	5992.0	2680.0	4329.0	5735.0	4146.0	10969.0	13322.0	20983.0	13249.0	2036.0	10521.0	9414.0
BRCA1_E10_STA101016	26729.0	40490.0	23807.0	37858.0	7721.0	19114.0	8139.0	14002.0	19892.0	11622.0	37317.0	36031.0	59103.0	39778.0	5842.0	38346.0	29470.0
BRCA1_E10_STA101017	20820.0	32837.0	28167.0	37380.0	6478.0	20218.0	7043.0	12526.0	16160.0	9515.0	40850.0	33032.0	52558.0	32620.0	6387.0	31988.0	25354.0
BRCA1_E10_STA101018	14901.0	25576.0	19890.0	29173.0	4918.0	16238.0	6050.0	10580.0	11465.0	7347.0	29982.0	28452.0	39866.0	22278.0	4203.0	25708.0	19482.0
BRCA1_E10_STA101019	20232.0	39343.0	27694.0	35010.0	7236.0	26027.0	9142.0	13674.0	16664.0	11033.0	38248.0	32701.0	54791.0	34444.0	5980.0	43600.0	31440.0
BRCA1_E10_STA101020	8480.0	11198.0	11425.0	15707.0	3057.0	7512.0	2937.0	5695.0	6949.0	3972.0	16869.0	16674.0	27029.0	17512.0	2416.0	9408.0	10462.0
BRCA1_E10_STA101021	5281.0	6294.0	6869.0	9082.0	1579.0	4547.0	1644.0	2888.0	3927.0	2318.0	10419.0	8461.0	13031.0	8364.0	1411.0	5889.0	7019.0
BRCA1_E10_STA101022	13880.0	22047.0	13506.0	23517.0	4037.0	9855.0	4033.0	8115.0	10923.0	5235.0	20076.0	23704.0	38166.0	21172.0	3287.0	21835.0	16825.0
BRCA1_E10_STA101023	10004.0	18441.0	11069.0	20690.0	3795.0	8312.0	3200.0	5582.0	8921.0	4069.0	18919.0	21463.0	30514.0	17774.0	3534.0	14705.0	14534.0
BRCA1_E10_STA101024	7050.0	9604.0	7149.0	11250.0	2615.0	5118.0	2089.0	4654.0	7225.0	2971.0	10493.0	11694.0	20376.0	14123.0	2013.0	7740.0	7857.0
BRCA1_E10_STA101025	8193.0	12635.0	11509.0	16624.0	2804.0	9487.0	4206.0	5973.0	5981.0	3831.0	16396.0	14238.0	23305.0	12080.0	2594.0	15346.0	11056.0
BRCA1_E10_STA101748	21871.0	34813.0	26899.0	38476.0	7274.0	21291.0	6899.0	12531.0	15232.0	9425.0	38416.0	31957.0	53020.0	29855.0	4811.0	39288.0	30913.0
BRCA1_E10_STA101027	13317.0	18351.0	12607.0	20341.0	3430.0	7713.0	3841.0	6239.0	9312.0	4854.0	18504.0	21073.0	32049.0	16393.0	2977.0	17665.0	13185.0
BRCA1_E10_STA101028	22059.0	40579.0	23399.0	37514.0	7834.0	19089.0	5629.0	11298.0	17741.0	10759.0	35207.0	38980.0	51332.0	39825.0	5651.0	38775.0	28293.0
BRCA1_E10_STA101029	12170.0	20635.0	14613.0	19916.0	4108.0	10730.0	4578.0	6206.0	8151.0	5559.0	22288.0	20930.0	25826.0	17059.0	3273.0	21282.0	17249.0
BRCA1_E10_STA101030	13595.0	22250.0	16882.0	21793.0	5289.0	13099.0	5052.0	6295.0	11776.0	7120.0	26844.0	24412.0	35691.0	22673.0	3455.0	21828.0	19503.0
BRCA1_E10_STA101031	18191.0	30533.0	21120.0	30422.0	6334.0	16698.0	6255.0	10457.0	15345.0	8983.0	29933.0	32938.0	49288.0	29921.0	4645.0	29842.0	24278.0
BRCA1_E10_STA101032	11471.0	25330.0	18976.0	22941.0	4432.0	13214.0	4934.0	8905.0	9615.0	6333.0	23895.0	23995.0	36291.0	19885.0	3502.0	25484.0	19963.0
BRCA1_E10_STA101033	10705.0	19951.0	15286.0	20177.0	3806.0	11789.0	4164.0	6470.0	8952.0	4782.0	20675.0	18944.0	28735.0	16681.0	2984.0	20969.0	17427.0
BRCA1_E10_STA101034	12893.0	22443.0	17616.0	24134.0	4450.0	13468.0	5231.0	7313.0	11438.0	5407.0	25868.0	22958.0	33592.0	20709.0	3556.0	22313.0	19959.0
BRCA1_E10_STA101035	12771.0	27548.0	18241.0	23736.0	5483.0	12740.0	5479.0	7700.0	11997.0	7833.0	26499.0	26213.0	41253.0	25539.0	4487.0	24304.0	17253.0
BRCA1_E10_STA101036	35026.0	56627.0	32192.0	53405.0	12234.0	25559.0	9932.0	20782.0	29487.0	15628.0	51754.0	49384.0	91700.0	55814.0	8471.0	48718.0	39654.0
BRCA1_E10_STA101037	27147.0	43205.0	28990.0	46023.0	8469.0	23202.0	9403.0	17458.0	22328.0	12561.0	44666.0	44222.0	71121.0	44580.0	7018.0	39898.0	32545.0
BRCA1_E10_STA101038	15374.0	27008.0	17853.0	29492.0	5066.0	14611.0	6088.0	11724.0	12671.0	7711.0	29113.0	29083.0	45185.0	27762.0	4235.0	24830.0	19869.0
BRCA1_E10_STA101039	14174.0	23769.0	18210.0	24748.0	5400.0	13852.0	5539.0	9826.0	11490.0	6256.0	23128.0	27373.0	43898.0	27260.0	4014.0	22022.0	17277.0
BRCA1_E10_STA101040	6568.0	13899.0	7821.0	11282.0	2618.0	7427.0	2612.0	3469.0	5227.0	3145.0	10081.0	10359.0	15302.0	9794.0	1822.0	13243.0	9970.0
BRCA1_E9_STA101041	3645.0	8913.0	5926.0	6358.0	1493.0	6061.0	1771.0	3439.0	2613.0	2255.0	11090.0	9661.0	13311.0	7916.0	1164.0	9328.0	5818.0
BRCA1_E8_STA101042	3618.0	10257.0	9004.0	10431.0	2130.0	7526.0	3138.0	3660.0	3522.0	2876.0	15568.0	15389.0	23514.0	13626.0	1962.0	8575.0	7129.0
BRCA1_E7_STA101043	4928.0	18739.0	5525.0	8932.0	2568.0	6468.0	2397.0	5102.0	4671.0	3449.0	9792.0	15480.0	20084.0	12281.0	1406.0	16428.0	10464.0
BRCA1_E7_STA101044	9443.0	32825.0	10169.0	14608.0	4955.0	10442.0	3597.0	10455.0	10001.0	5595.0	17157.0	21243.0	33990.0	20664.0	2323.0	28847.0	17825.0
BRCA1_E6_STA102042	871.0	46331.0	11405.0	24408.0	8138.0	26607.0	6774.0	19412.0	6697.0	4832.0	29926.0	25183.0	64747.0	29314.0	3769.0	68992.0	26411.0
BRCA1_E6_STA101046	3726.0	13167.0	4971.0	7289.0	2172.0	5503.0	2142.0	3253.0	3753.0	2329.0	8289.0	11071.0	14740.0	9309.0	1022.0	13208.0	9486.0
BRCA1_E6_STA101047	4905.0	15502.0	6134.0	9982.0	2372.0	4977.0	2216.0	4656.0	4807.0	3556.0	8528.0	12646.0	18415.0	10527.0	1354.0	15361.0	9639.0
BRCA1_E5_STA101048	4640.0	7616.0	6277.0	8819.0	1630.0	4299.0	1803.0	3639.0	3548.0	2222.0	8091.0	12505.0	17180.0	10323.0	1338.0	6652.0	5569.0
BRCA1_E4_STA101753	9632.0	19603.0	10595.0	13961.0	3306.0	7572.0	3017.0	4363.0	6921.0	4806.0	14680.0	17478.0	28535.0	16822.0	2865.0	15628.0	11901.0
BRCA1_E3_STA101050	7308.0	20697.0	10521.0	13174.0	4388.0	10360.0	4175.0	7291.0	8018.0	5307.0	16058.0	17530.0	28014.0	17446.0	2415.0	19617.0	15367.0
BRCA1_E2_STA101051	6983.0	16203.0	9864.0	11971.0	2796.0	7452.0	3293.0	3473.0	5687.0	4830.0	13020.0	13830.0	18366.0	12363.0	2230.0	17119.0	12290.0
RAD51C_E1_STA102056	8583.0	37432.0	7355.0	13303.0	4674.0	12646.0	3009.0	9381.0	10546.0	5151.0	18984.0	24318.0	37872.0	25083.0	2411.0	27724.0	15650.0
RAD51C_E1_STA101053	1544.0	8205.0	1785.0	2606.0	880.0	3267.0	645.0	1871.0	2022.0	1184.0	3969.0	4744.0	6547.0	4219.0	747.0	6463.0	4074.0
RAD51C_E2_STA101054	7418.0	15676.0	9057.0	12516.0	3075.0	6627.0	2940.0	5690.0	5111.0	4016.0	12657.0	14973.0	22812.0	13506.0	1834.0	19226.0	11635.0
RAD51C_E2_STA101055	17683.0	33298.0	18283.0	29240.0	9035.0	17019.0	6041.0	13676.0	16791.0	13158.0	28573.0	33982.0	55011.0	38728.0	4458.0	47991.0	29548.0
RAD51C_E2_STA101056	6595.0	11582.0	11109.0	13352.0	3348.0	8908.0	3398.0	5608.0	5152.0	5112.0	16490.0	17320.0	23895.0	13935.0	2360.0	16304.0	11499.0
RAD51C_E2_STA101057	4711.0	9366.0	9415.0	10346.0	2518.0	7566.0	2834.0	4154.0	3880.0	4153.0	13436.0	13236.0	17257.0	10694.0	2093.0	13953.0	9631.0
RAD51C_E3_STA101058	4113.0	7875.0	5784.0	6932.0	1835.0	4496.0	2002.0	3010.0	3788.0	3082.0	8572.0	9624.0	12220.0	9143.0	1163.0	10234.0	7241.0
RAD51C_E3_STA101059	7717.0	16557.0	11509.0	15972.0	3292.0	12952.0	3963.0	7250.0	8107.0	5751.0	18042.0	16507.0	27540.0	15417.0	2424.0	24360.0	16064.0
RAD51C_E3_STA101060	7543.0	16713.0	11612.0	11607.0	4052.0	10046.0	2814.0	5633.0	7235.0	6386.0	13154.0	18711.0	23783.0	16098.0	2394.0	21108.0	15521.0
RAD51C_E4_STA101061	2365.0	4148.0	3490.0	3689.0	1050.0	2260.0	973.0	1944.0	1806.0	1586.0	4302.0	6824.0	8412.0	5053.0	745.0	4952.0	3807.0
RAD51C_E4_STA101786	12625.0	24033.0	18252.0	22605.0	4978.0	10374.0	4880.0	8792.0	10503.0	6970.0	23928.0	28166.0	40108.0	21710.0	2905.0	29003.0	20234.0
RAD51C_E4_STA101063	6816.0	13281.0	9243.0	12136.0	3207.0	6589.0	2397.0	5213.0	5970.0	4441.0	11542.0	17386.0	24115.0	14660.0	1665.0	15677.0	11578.0
RAD51C_E5_STA101064	2248.0	4297.0	4069.0	3898.0	1388.0	2965.0	1283.0	1669.0	1966.0	2014.0	5094.0	5764.0	8101.0	5862.0	956.0	5287.0	4218.0
RAD51C_E5_STA101065	7692.0	13767.0	12921.0	12109.0	3071.0	8622.0	2996.0	4637.0	6405.0	5760.0	16889.0	15670.0	19803.0	13333.0	2408.0	19202.0	13788.0
RAD51C_E5_STA101066	9692.0	16063.0	10897.0	16273.0	4255.0	8987.0	3614.0	6526.0	7162.0	6120.0	15307.0	20002.0	30921.0	18875.0	2915.0	20252.0	13430.0
RAD51C_E6_STA101787	4371.0	11353.0	2823.0	6860.0	1597.0	2602.0	1309.0	3176.0	2477.0	2061.0	5156.0	8554.0	10825.0	7390.0	597.0	12416.0	5564.0
RAD51C_E7_STA101068	13848.0	16519.0	13093.0	20273.0	4835.0	9208.0	4476.0	7681.0	9580.0	6580.0	18529.0	22443.0	32244.0	21392.0	3732.0	19216.0	14439.0
RAD51C_E8_STA101069	1648.0	3479.0	4067.0	4106.0	890.0	2608.0	1049.0	1443.0	1726.0	1538.0	4508.0	5362.0	5302.0	3333.0	645.0	5404.0	3775.0
RAD51C_E9_STA101070	2069.0	6370.0	5070.0	5140.0	1339.0	4300.0	1226.0	2768.0	2088.0	1923.0	6319.0	7608.0	9752.0	5583.0	1038.0	9086.0	6052.0
RAD51C_E9_STA101071	3835.0	7129.0	3942.0	5050.0	1718.0	2814.0	1149.0	2846.0	2714.0	2299.0	5267.0	7809.0	10156.0	6456.0	1045.0	9922.0	5589.0
SMAD4_E9_STA100078	17671.0	25774.0	16989.0	26109.0	7653.0	10016.0	4800.0	10194.0	14923.0	7499.0	22594.0	31315.0	47297.0	30518.0	4165.0	23724.0	26865.0
SMAD4_E9_STA100079	14214.0	20274.0	15362.0	19844.0	5898.0	8818.0	4170.0	9323.0	11732.0	5573.0	18909.0	25912.0	37390.0	23692.0	3274.0	15548.0	19185.0
SMAD4_E9_STA100080	4524.0	7876.0	7611.0	7569.0	2251.0	3764.0	1672.0	2764.0	3784.0	2182.0	9774.0	11211.0	13888.0	9382.0	1674.0	6384.0	7716.0
SMAD4_E10_STA101629	2944.0	6405.0	7113.0	7339.0	1178.0	3170.0	1854.0	1987.0	1841.0	1738.0	7888.0	7197.0	8038.0	5087.0	1422.0	5552.0	7182.0
SMAD4_E10_STA100082	7346.0	11532.0	9792.0	11875.0	3135.0	4827.0	2998.0	6298.0	6547.0	3926.0	13541.0	16350.0	25363.0	16491.0	2493.0	9348.0	10601.0
SMAD4_E10_STA100083	1847.0	3756.0	2887.0	3447.0	758.0	1571.0	996.0	1150.0	1434.0	1075.0	4201.0	4026.0	4935.0	2529.0	359.0	3143.0	3118.0
SMAD4_E11_STA100084	4472.0	7411.0	4871.0	7262.0	1815.0	2739.0	1853.0	2964.0	3836.0	2045.0	7214.0	10850.0	16238.0	10862.0	1606.0	5294.0	6782.0
SMAD4_E11_STA100085	3337.0	10166.0	6991.0	9898.0	1349.0	4340.0	2379.0	3333.0	3349.0	1745.0	11515.0	11581.0	11706.0	8439.0	2002.0	6600.0	7519.0
SMAD4_E11_STA100086	1814.0	4722.0	1915.0	3405.0	628.0	1261.0	675.0	924.0	1426.0	775.0	4350.0	3729.0	4920.0	3540.0	438.0	3518.0	3532.0
SMAD4_E12_STA100087	2851.0	5343.0	3241.0	5301.0	947.0	1735.0	727.0	1658.0	2254.0	1095.0	5138.0	6405.0	6681.0	4087.0	853.0	2933.0	3372.0
SMAD4_E12_STA100088	6678.0	17455.0	12002.0	14330.0	2259.0	6609.0	2625.0	5473.0	5910.0	3476.0	16582.0	18770.0	18776.0	12206.0	3250.0	10757.0	10669.0
SMAD4_E12_STA100089	44901.0	117377.0	44324.0	54485.0	11764.0	31356.0	13200.0	20917.0	34999.0	14774.0	60445.0	70957.0	71023.0	75427.0	8325.0	69539.0	57407.0
STK11_E1_STA101072	1760.0	23149.0	2187.0	4523.0	2067.0	5304.0	1604.0	5146.0	4077.0	1487.0	8084.0	9231.0	24137.0	8134.0	728.0	10688.0	7351.0
STK11_E1_STA101073	2245.0	47509.0	5086.0	8408.0	2761.0	12459.0	2293.0	8646.0	6203.0	2728.0	14123.0	16199.0	40436.0	11112.0	1473.0	18624.0	11948.0
STK11_E1_STA101074	2135.0	42189.0	3049.0	6706.0	2819.0	8482.0	1871.0	8280.0	6246.0	2259.0	11740.0	15921.0	38202.0	11620.0	955.0	15829.0	10936.0
STK11_E1_STA101075	2565.0	43445.0	2975.0	7070.0	2854.0	9603.0	2259.0	7900.0	6905.0	2536.0	12149.0	16914.0	43942.0	13164.0	1249.0	17284.0	10547.0
STK11_E2_STA101076	644.0	17522.0	2189.0	2635.0	1375.0	4740.0	949.0	4198.0	2426.0	1447.0	5126.0	7933.0	20704.0	6559.0	787.0	8277.0	4866.0
STK11_E3_STA101077	879.0	24875.0	1713.0	3550.0	1494.0	5006.0	876.0	4767.0	3686.0	1209.0	6433.0	10070.0	25205.0	7858.0	566.0	9165.0	6882.0
STK11_E3_STA101677	2.0	40.0	4.0	8.0	4.0	3.0	0.0	10.0	0.0	2.0	13.0	10.0	31.0	8.0	0.0	15.0	11.0
STK11_E4_STA101079	906.0	25424.0	1239.0	2628.0	1752.0	4804.0	502.0	6440.0	3088.0	1531.0	5082.0	8966.0	22165.0	7620.0	607.0	10076.0	6058.0
STK11_E4_STA101080	268.0	4335.0	377.0	533.0	621.0	633.0	289.0	2024.0	934.0	389.0	1350.0	3223.0	12367.0	4005.0	178.0	1003.0	755.0
STK11_E5_STA101671	1065.0	26771.0	1499.0	3516.0	1955.0	4978.0	1059.0	6583.0	3940.0	1098.0	6445.0	10009.0	31637.0	10442.0	663.0	6280.0	5441.0
STK11_E5_STA101082	2524.0	53706.0	4133.0	7201.0	3393.0	13355.0	2908.0	13311.0	8273.0	2984.0	18309.0	22939.0	58897.0	18929.0	1783.0	17555.0	12740.0
STK11_E5_STA101083	2259.0	46760.0	3411.0	6426.0	2741.0	10523.0	2572.0	10596.0	7131.0	2651.0	14366.0	17822.0	47766.0	15321.0	1172.0	16438.0	11582.0
STK11_E6_STA101084	3174.0	74404.0	5286.0	8672.0	3999.0	17969.0	3125.0	15576.0	8669.0	4079.0	18567.0	28459.0	78908.0	29890.0	1567.0	28917.0	16519.0
STK11_E6_STA101729	1842.0	58094.0	2932.0	5839.0	3061.0	9873.0	1571.0	11897.0	6017.0	2840.0	10662.0	17176.0	46350.0	17315.0	1337.0	19949.0	12450.0
STK11_E7_STA101675	3055.0	58502.0	2986.0	7385.0	3587.0	12068.0	2010.0	13385.0	6889.0	4689.0	11222.0	19751.0	80824.0	20831.0	1520.0	15862.0	11647.0
STK11_E8_STA101087	1945.0	48125.0	3189.0	3898.0	2305.0	10343.0	1666.0	9377.0	4773.0	3399.0	8566.0	13203.0	34552.0	10872.0	871.0	21244.0	10682.0
STK11_E8_STA101088	1875.0	47436.0	2354.0	4612.0	3515.0	9147.0	2303.0	12039.0	5535.0	3440.0	10876.0	21218.0	46265.0	16033.0	1166.0	17450.0	11256.0
STK11_E8_STA101089	2668.0	84960.0	3822.0	6836.0	5536.0	13632.0	2162.0	17257.0	10027.0	4605.0	14700.0	27524.0	71253.0	25890.0	1954.0	34095.0	18292.0
STK11_E8_STA101090	519.0	19887.0	1711.0	2438.0	1498.0	4561.0	616.0	4667.0	2001.0	1785.0	4927.0	7064.0	18820.0	5309.0	533.0	8131.0	4835.0
STK11_E9_STA101091	527.0	20357.0	1070.0	1153.0	1233.0	3903.0	495.0	3958.0	1492.0	1159.0	3037.0	4971.0	12660.0	4052.0	332.0	8447.0	5493.0
STK11_E9_STA101092	363.0	17771.0	1501.0	1945.0	1150.0	3864.0	734.0	4261.0	1676.0	1370.0	4189.0	6153.0	16056.0	4963.0	553.0	6115.0	3471.0
STK11_E9_STA103261	0.0	50.0	2.0	4.0	4.0	16.0	0.0	4.0	4.0	2.0	12.0	22.0	25.0	10.0	4.0	14.0	10.0
GNA11_E4_STA100091	291.0	6980.0	460.0	738.0	574.0	1216.0	200.0	1651.0	796.0	394.0	1495.0	2392.0	6682.0	2419.0	173.0	2224.0	1597.0
GNA11_E4_STA100092	447.0	11919.0	1159.0	1825.0	808.0	3157.0	371.0	3009.0	1421.0	509.0	3153.0	4981.0	11847.0	4157.0	334.0	4569.0	3004.0
GNA11_E5_STA100093	2340.0	69997.0	3702.0	6920.0	3977.0	11007.0	1578.0	13936.0	8436.0	3300.0	12812.0	25311.0	58136.0	23362.0	1201.0	23597.0	14342.0
MAP2K2_E6_STA100095	125.0	4822.0	352.0	843.0	326.0	1243.0	404.0	1972.0	644.0	247.0	1529.0	3094.0	6376.0	2356.0	188.0	1429.0	1424.0
MAP2K2_E6_STA100096	147.0	7683.0	678.0	1036.0	445.0	1385.0	328.0	1746.0	665.0	367.0	1001.0	2849.0	5969.0	1624.0	153.0	3157.0	2097.0
MAP2K2_E4_STA100097	1432.0	29008.0	2250.0	3781.0	2054.0	4209.0	1157.0	8820.0	3979.0	1959.0	4768.0	13022.0	29371.0	10203.0	635.0	10933.0	7515.0
MAP2K2_E3_STA100098	3285.0	44311.0	4049.0	7591.0	2999.0	7956.0	1835.0	11079.0	6696.0	2763.0	6845.0	16477.0	40445.0	15885.0	1189.0	15989.0	10129.0
MAP2K2_E3_STA100099	2438.0	33619.0	2973.0	4438.0	2304.0	6028.0	1181.0	9742.0	5308.0	1986.0	5482.0	14203.0	27644.0	13178.0	1013.0	13410.0	8487.0
MAP2K2_E2_STA100100	1441.0	24544.0	1828.0	3529.0	2084.0	4388.0	1365.0	5150.0	3032.0	1424.0	3492.0	9185.0	24904.0	8225.0	657.0	7700.0	6118.0
MAP2K2_E2_STA100101	2864.0	42633.0	3929.0	7367.0	2955.0	8469.0	1913.0	10132.0	5471.0	2303.0	7207.0	16023.0	33752.0	12686.0	1617.0	16057.0	11341.0
MAP2K2_E2_STA100102	1235.0	19879.0	2879.0	4436.0	1715.0	6860.0	1277.0	6803.0	2982.0	1843.0	5394.0	10762.0	23415.0	7916.0	893.0	6211.0	4793.0
JAK3_E24_STA101094	3300.0	42225.0	3613.0	9056.0	2904.0	7499.0	1678.0	9713.0	6944.0	3143.0	10909.0	18153.0	39408.0	15950.0	1255.0	16622.0	10440.0
JAK3_E24_STA101095	998.0	10876.0	1327.0	2189.0	799.0	3044.0	496.0	2927.0	1410.0	543.0	3741.0	4233.0	10226.0	3828.0	196.0	4715.0	3289.0
